t,x,y,theta
101.71352749999642,-0.5590642849638016,0.21839612277738066,-0.5172505651465341
101.76633140000195,-0.5452946873700422,0.21237607009337056,-0.5588060644546373
101.8131665999972,-0.5279333831340034,0.20317565530340934,-0.5994034884941175
101.86295399999653,-0.506903114777388,0.1901526751408922,-0.6347914448196612
101.91376719999971,-0.4824722938746696,0.1730753120000787,-0.6626860730972044
101.96501929999795,-0.45489880481330613,0.1521710308742919,-0.6833256683824008
102.0152659000014,-0.42536722522933845,0.12837818933215236,-0.6947917765564294
102.06803209999634,-0.39543786224911626,0.1035245226591334,-0.7001560385784475
102.11391030000232,-0.3656437880620738,0.07848059269755706,-0.7048739908409709
102.16330539999763,-0.3359744145461957,0.05336779858150879,-0.7100502853602735
102.21717530000024,-0.3063859349637858,0.02814447129675334,-0.7159751336980534
102.26445879999665,-0.27694470208060146,0.0027545495328010956,-0.7223070295268985
102.31985990000248,-0.247707642075842,-0.022803017013593652,-0.7284988320636523
102.36313540000265,-0.21862319230055877,-0.04855804137968452,-0.7344215445075302
102.41293659999792,-0.18965766133217016,-0.07451547962207081,-0.740336530600584
102.4645887000006,-0.16085013259851405,-0.10062218310529969,-0.7464996202018345
102.51429420000204,-0.1322110008318313,-0.12688363557386625,-0.7531403555203774
102.56394539999746,-0.10375582379729624,-0.15329356067754787,-0.7603397871830675
102.61464519999572,-0.0754499693062384,-0.17992579953773138,-0.7682986092305308
102.66704510000272,-0.04736806712580391,-0.20671787270107528,-0.7774446206430201
102.71571219999896,-0.019517378662095176,-0.23367377741529563,-0.7885558676826045
102.76579189999757,0.006443708320574911,-0.2592360905724912,-0.7997960964022602
102.81730599999719,0.029171477481184337,-0.2819714076892527,-0.8105922510643889
102.8651286999957,0.04865530940132618,-0.3018386907045861,-0.8206636942123732
102.91322470000159,0.06502769921367371,-0.3187751527885507,-0.8296024626774757
102.96309499999916,0.07827403435624908,-0.33275418464467743,-0.8375577393126208
103.01212110000051,0.08843298984509511,-0.34371183977212294,-0.8444112835221068
103.06298750000133,0.0956387251744321,-0.3516345716858797,-0.8501110228435884
